"Blocking Key Value","Frequency"
"f3r","2"
"ds3","6"
"f3t","1"
"???","1"
"dqs","5"
"ds5","2"
"f3s","4"
"f55","1"
"do³","1"
"dqu","57"
"ds7","2"
"dqw","2"
"ds9","2"
"f3w","1"
"???","1"
"dra","1294"
"f4a","1"
"drc","67"
"f4c","1"
"drb","26"
"dre","2985"
"f4e","1"
"drd","31"
"f4d","3"
"drg","30"
"drf","16"
"f4f","1"
"dri","1408"
"f4i","2"
"drh","38"
"f4h","1"
"drk","19"
"drj","3"
"drm","49"
"f4m","3"
"drl","19"
"f4l","2"
"dro","1200"
"dt1","2"
"drn","21"
"f4n","1"
"?bo","1"
"dt3","3"
"???","1"
"drp","51"
"dt2","2"
"f4p","1"
"ks?","1"
"drs","85"
"f4s","1"
"f65","1"
"drr","29"
"f4r","2"
"f64","2"
"re?","1"
"dru","298"
"f4u","1"
"g?l","1"
"drt","27"
"f4t","2"
"drw","17"
"drv","16"
"dry","320"
"drx","10"
"f4x","1"
"drz","3"
"o…b","1"
"???","2"
"dsb","139"
"dsa","567"
"f5a","2"
"dsd","141"
"f5d","3"
"dsc","663"
"f5c","3"
"dsf","74"
"dse","984"
"f5e","2"
"???","1"
"dsh","383"
"dsg","111"
"dsj","18"
"dsi","371"
"f5i","3"
"dsl","182"
"dsk","92"
"dsn","105"
"f5n","5"
"dsm","305"
"f5m","1"
"dsp","528"
"f5p","6"
"???","1"
"dso","1669"
"f71","1"
"dsr","305"
"f5r","2"
"dsq","63"
"du3","1"
"dst","1195"
"f5t","2"
"dss","217"
"f5s","5"
"dsv","53"
"f5v","1"
" in","1"
"dsu","279"
"f77","1"
"dsx","2"
"dsw","106"
"f5w","2"
"?oi","1"
"dsy","622"
"?ol","1"
"???","1"
"dta","192"
"dtc","53"
"dtb","21"
"???","1"
"b²e","2"
"dte","628"
"s??","1"
"dtd","20"
"dtg","20"
"dtf","10"
"dti","149"
"dth","167"
"dtk","6"
"dtj","4"
"dtm","42"
"f6m","1"
"dtl","23"
"dto","219"
"dtn","19"
"dv0","1"
"f6n","1"
"dv3","3"
"dtp","51"
"dv2","2"
"dts","102"
"dv5","1"
"f6s","2"
"dtr","723"
"f84","2"
"s??","1"
"e??","1"
"dtu","50"
"dv7","1"
"p??","1"
"b²t","1"
"dtt","15"
"f6t","1"
"b²w","1"
"dtw","13"
"f6w","1"
"dtv","50"
"dv8","15"
"f88","1"
"xm?","1"
"dty","6"
"dtx","10"
"st?","1"
"dtz","6"
"?ha","1"
"?on","1"
"dub","311"
"f7b","1"
"dua","128"
"dud","62"
"f7d","1"
"duc","12239"
"duf","97"
"due","92"
"duh","16"
"dug","49"
"duj","12"
"dui","49"
"dul","219"
"duk","299"
"r??","1"
"dun","463"
"f90","1"
"dum","137"
"n??","1"
"ds®","5"
"dup","155"
"dw2","1"
"f7p","3"
"f92","1"
"duo","83"
"f91","1"
"dur","380"
"duq","15"
"dw3","1"
"dut","254"
"??w","1"
"dus","7885"
"duv","38"
"duu","11"
"dux","45"
"duw","18"
"duz","9"
"duy","5"
"dva","2810"
"dvc","17"
"f8c","1"
"dvb","16"
"dve","619"
"dvd","19"
"dvg","9"
"dvf","7"
"f8f","1"
"dvi","1243"
"f8i","2"
"dvh","3"
"f8h","1"
"???","1"
"dvk","3"
"k?n","1"
"dvj","4"
"dvm","28"
"f8m","1"
"dvl","10"
"dvo","123"
"dx1","2"
"dvn","7"
"dx3","3"
"dvp","29"
"dx2","3"
"b´s","2"
"dvs","47"
"f8s","2"
"dvr","15"
"dx4","2"
"f8r","2"
"ce?","1"
"dvu","7"
"dvt","15"
"g™a","2"
"g’s","1"
"dvw","4"
"dvv","8"
"dvy","3"
"dvx","2"
"ta?","1"
"e??","1"
"dwb","8"
"???","1"
"dwa","893"
"g™e","1"
"dwd","10"
"f9d","1"
"dwc","28"
"f9c","1"
"dwf","6"
"dwe","724"
"dwh","37"
"???","1"
"dwg","16"
"dwj","2"
"dwi","2297"
"f9i","1"
"p?m","1"
"dwl","13"
"dwk","6"
" me","1"
"dwn","3"
"dwm","17"
"f9m","2"
"dwp","28"
"dy2","5"
"f9p","2"
"dwo","385"
"dy1","1"
"g™s","1"
"dwr","21"
"dy4","5"
"dy3","1"
"dwt","9"
"f9t","1"
"dws","27"
"f9s","2"
"dwv","2"
"dwu","1"
"dww","3"
"???","1"
"?si","1"
"???","1"
"dwy","32"
"???","1"
"dsø","2"
"œni","2"
"dxa","10"
"???","1"
"dxc","26"
"dxb","13"
"dxe","10"
"dxd","10"
"dxg","7"
"dxf","2"
"dxi","11"
"dxh","2"
"???","1"
"dxk","1"
"???","1"
"???","1"
"dxm","18"
"ta?","1"
"dxl","6"
"dxo","2"
"dz1","1"
"dxn","10"
"?kr","1"
"dxp","15"
"dz2","1"
"dxs","23"
"?kt","1"
"dxr","7"
"dxu","2"
"dz7","1"
"dxt","5"
"dxw","1"
"dz9","1"
"???","2"
"dxv","2"
"cs?","1"
"dxy","3"
"dxx","2"
"???","1"
"dyb","59"
"n??","1"
"dya","158"
"?ld","1"
"dyd","32"
"dyc","111"
"dyf","25"
"œop","1"
"dye","160"
"dyh","30"
"dyg","24"
"dyj","8"
"dyi","43"
"dyl","65"
"dyk","37"
"dyn","1454"
"dym","123"
"dyp","117"
"dyo","56"
"dyr","81"
"dyq","3"
"dyt","53"
"b·s","1"
"dys","295"
"dyv","13"
"???","1"
"dyu","8"
"dyx","3"
"dyw","87"
"?mc","1"
"???","1"
"dyz","4"
"dyy","3"
"?gs","1"
"???","1"
"dza","26"
"???","1"
"dzc","11"
"dzb","2"
"dze","35"
"dzd","6"
"dzg","4"
"dzf","2"
"dzi","34"
"dzh","6"
"dzk","2"
"???","2"
"dzm","6"
" pe","1"
"dzl","1"
"dzo","36"
"dzn","3"
"dzp","10"
"dzs","12"
"dzr","7"
"???","1"
"dzu","25"
"dzt","6"
" pr","1"
"dzw","3"
"?na","1"
"?nb","1"
"dzy","3"
"?nc","3"
"???","1"
"dzx","1"
"???","1"
"dzz","2"
"?nl","1"
"o??","1"
"?nt","1"
"dy´","1"
"©bv","1"
"???","1"
"©ce","1"
"g??","1"
"p?c","1"
" re","1"
"©a©","1"
"?on","1"
"©co","1"
"©cr","1"
"??n","1"
"?pa","1"
"???","1"
"???","1"
" se","1"
"???","1"
"r?c","1"
"r?d","1"
"???","1"
"???","1"
" sq","1"
" so","1"
"???","1"
"???","2"
"???","1"
"???","1"
"ea1","9"
"ea0","1"
"???","1"
"ea3","16"
"ea2","19"
"ea5","16"
" to","1"
"ea4","8"
"ea7","11"
"ea6","2"
"ea9","2"
"ea8","7"
"?re","2"
"p–g","1"
"???","1"
"g•f","1"
"g•p","1"
"ea?","1"
"eb0","2"
"?l?","4"
"eb2","41"
"œur","1"
"eb1","12"
"???","1"
"eb4","22"
"eb3","27"
"eb5","8"
"eb7","4"
"g•s","1"
"eb9","2"
"???","1"
"eaa","116"
"???","1"
"eac","2028"
"eab","473"
"eae","199"
"???","1"
"ead","2460"
"?so","1"
"eag","1652"
"eaf","524"
"eai","284"
"eah","136"
"eak","985"
"rk?","1"
"eaj","18"
"eam","3966"
"eal","27452"
"eao","40"
"ec1","7"
"ean","2896"
"ec0","1"
"rs?","1"
"eaq","15"
"ec3","24"
"eap","699"
"ec2","17"
"eas","5973"
"©gr","1"
"ear","8018"
"ec4","14"
"eau","1862"
"ec7","2"
"eat","8338"
"ec6","2"
"eaw","98"
"ec9","1"
"?ta","1"
"eav","783"
"eay","25"
"eax","25"
"eaz","66"
"ebb","208"
"???","1"
"eba","1010"
"ebd","283"
"c c","1"
"ebc","162"
"ebf","38"
"ebe","1228"
"ebh","37"
"ebg","48"
"???","1"
"ebj","8"
"ebi","784"
"ebl","257"
"ebk","20"
"ebn","38"
"ed0","2"
"ebm","229"
"ebp","131"
"ed2","33"
" wh","1"
"ebo","787"
"ed1","14"
"ta?","1"
"ebr","1380"
"ed4","23"
"ebq","5"
"ed3","13"
"ebt","178"
"ed6","1"
"ebs","645"
"ed5","12"
"ebv","354"
"ed8","6"
"ebu","966"
"ed7","10"
"ebx","12"
"ebw","36"
"ed9","1"
"???","1"
"ebz","15"
"eby","129"
"eca","2116"
"ecc","467"
"ecb","76"
"aße","2"
"ece","1368"
"ecd","101"
"ecg","120"
"ecf","67"
"eci","2403"
"ech","14828"
"eck","954"
"ecj","11"
"ecm","194"
"ecl","769"
"eco","12069"
"ee1","5"
"ecn","627"
"ecq","14"
"ee3","9"
"ea®","2"
"ecp","237"
"ee2","22"
"ea±","1"
"ecs","705"
"ee5","1"
"ecr","2355"
"ee4","6"
"ea³","1"
"ecu","5142"
"ee7","1"
"ect","27660"
"ee6","7"
"???","1"
"ecw","33"
"ee9","2"
"ecv","49"
"ee8","4"
"rp?","1"
"ecy","211"
"ecx","20"
"ecz","38"
"???","1"
"???","1"
"edb","577"
"eda","1814"
"edd","722"
"edc","1102"
"edf","489"
"ede","4768"
"edh","521"
"edg","1309"
"???","1"
"edj","40"
"edi","20003"
"edl","535"
"edk","112"
"edn","232"
"edm","1043"
"eb®","1"
"edp","944"
"ef2","2"
"edo","1012"
"ef1","1"
"edr","887"
"ef4","1"
"edq","24"
"ef3","1"
"edt","573"
"eds","1487"
"edv","147"
"edu","2247"
"edx","50"
"edw","536"
"ef9","1"
"edz","39"
"edy","319"
"e??","1"
"eea","713"
"eec","596"
"nd?","1"
"eeb","184"
"eee","323"
"eed","1828"
"eeg","143"
"eef","238"
"eei","158"
"eeh","164"
"eek","760"
"eej","60"
"eem","489"
"eel","3981"
"eeo","55"
"een","8319"
"eeq","198"
"eg3","1"
"???","1"
"ec®","3"
"eep","788"
"dl?","1"
"c??","1"
"???","1"
"???","1"
"???","1"
"???","1"
"?be","1"
"???","1"
"to?","1"
"???","1"
"???","1"
"?fa","1"
"???","1"
"?re","1"
"?jo","1"
"??j","1"
"???","1"
"???","1"
"?pi","1"
"e??","1"
"???","1"
"???","1"
"???","1"
"?sh","4"
"???","1"
"?na","1"
"???","1"
"a??","1"
"h–b","1"
"h–a","1"
"l??","1"
"???","1"
"???","1"
"???","1"
"???","3"
"???","1"
"???","1"
"g??","1"
"???","1"
"???","1"
"???","1"
"¡in","1"
"???","1"
"?in","1"
"t??","1"
"??i","1"
"???","1"
"nt?","1"
"?hk","2"
"e??","1"
"on?","1"
"h’a","1"
"???","1"
"???","1"
"h’s","1"
"???","1"
"???","1"
"???","1"
"???","1"
"k??","1"
"???","1"
"se?","1"
"??e","1"
"s??","1"
"e??","1"
"???","1"
"?ce","1"
"???","1"
"?gr","1"
"???","1"
"???","1"
"h”t","1"
"???","1"
"???","1"
"???","1"
"???","1"
"???","1"
"???","1"
"l??","1"
"???","1"
"???","1"
"¡si","1"
"h•3","1"
"???","1"
"?ch","5"
"???","1"
"???","1"
"???","1"
"?be","1"
"?pr","1"
"?as","1"
"???","1"
"???","1"
"???","1"
"???","1"
"???","1"
"???","1"
"???","1"
"n??","1"
"?wo","1"
"n??","1"
"s?i","1"
"???","2"
"???","1"
"x??","1"
"y??","1"
"???","1"
"???","1"
"s?™","1"
"us?","1"
"???","1"
"æbc","1"
"y8?","1"
"æby","1"
"???","2"
"æco","1"
"???","1"
"???","1"
"???","1"
"æde","1"
"ædi","1"
"st?","1"
"???","2"
"???","1"
"??m","1"
"???","1"
"?an","1"
"???","1"
"???","1"
"t??","1"
"?ha","1"
"???","1"
"???","1"
"???","1"
"???","1"
"???","22"
"???","1"
"  p","1"
"???","3"
"???","1"
"???","1"
"???","1"
"i?c","1"
"?te","1"
"æin","2"
"™br","2"
"?ph","1"
"™bi","1"
"???","2"
"™as","1"
"™au","2"
"™ar","1"
"™al","1"
"™am","2"
"ækg","1"
"?de","1"
"æld","1"
"æll","4"
"ælp","1"
"up?","1"
"0?b","1"
"y?t","1"
"rt?","1"
"???","1"
"???","1"
"???","1"
"ænd","1"
"æni","1"
"™ex","1"
"???","1"
"™er","1"
"???","1"
"™el","2"
"™en","4"
"™ec","1"
"i?d","1"
"™di","1"
"™de","1"
"æpp","1"
"™co","3"
"??e","1"
"??i","1"
"y??","1"
"?re","1"
"???","1"
"??c","1"
"??j","1"
"t??","1"
"???","1"
"æqu","1"
"yo?","1"
"i’a","1"
"æra","1"
"ære","3"
"ærd","2"
"ærk","3"
"™ji","1"
"æri","1"
"???","1"
"i’s","1"
"™ir","2"
"???","1"
"???","1"
"???","1"
"???","1"
"???","1"
"?la","1"
"æte","1"
"æth","1"
"a?h","1"
"a?c","1"
"a?e","2"
"???","1"
"a?o","2"
"™ha","1"
"–20","2"
"?lt","2"
"???","1"
"???","1"
"???","1"
"???","1"
"™gl","1"
"???","1"
"???","1"
"tx?","1"
"™ne","3"
"???","1"
"™me","2"
"™ma","3"
"?in","1"
"???","1"
"a?b","1"
"a?c","1"
"h??","1"
"???","1"
"???","1"
"???","1"
"™sm","1"
"a?i","1"
"™so","2"
"a?l","1"
"™se","1"
"?co","2"
"?ls","1"
"™sa","1"
"???","1"
"™re","2"
"i•d","1"
"i•c","1"
"???","1"
"??g","1"
"???","1"
"?it","1"
"a–a","1"
"???","1"
"a–g","1"
"q?i","1"
"™pv","1"
"a–b","2"
"™pr","3"
"???","1"
"?eb","1"
"h??","1"
"s??","1"
"™ph","1"
"to?","1"
"???","1"
"™pa","1"
"a—d","1"
"?la","1"
"???","1"
"???","1"
"???","1"
"???","1"
"cs?","1"
"t?s","1"
"?in","1"
"i??","1"
"???","1"
"?fl","1"
"???","1"
"™ul","1"
"??o","1"
"???","1"
"?uc","1"
"???","1"
"rs?","1"
"?i3","1"
"???","1"
"™sy","2"
"???","1"
"???","1"
"™su","1"
"???","1"
"???","1"
"™st","1"
"r??","1"
"a’d","1"
"?ze","1"
"a’i","1"
"a’s","2"
"e?m","1"
"a™a","1"
"a™d","1"
"a™p","1"
"a™i","1"
"???","2"
"???","2"
"???","1"
"a??","3"
"???","1"
"i??","1"
"???","2"
"st?","1"
"???","1"
"???","1"
"q??","1"
"a“n","1"
"a??","1"
"ok?","1"
"in?","2"
"???","1"
"s??","1"
"???","1"
"???","2"
"e??","1"
"??","1"
"???","1"
"???","1"
"???","1"
"???","1"
"as?","1"
"t??","1"
"2?d","1"
"???","22"
"???","1"
"m?w","1"
"ce?","1"
"???","1"
"??r","1"
"??t","1"
"a•c","1"
"???","1"
"???","1"
"??a","1"
"??c","3"
"???","1"
"??g","1"
"???","1"
"???","1"
"??k","1"
"??l","1"
"??m","1"
"???","1"
"???","1"
"??«","1"
"???","1"
"???","1"
"???","1"
"l?l","1"
"o?e","1"
"d??","1"
"???","1"
"???","1"
"???","1"
"???","1"
"???","1"
"???","1"
"ßba","2"
"???","1"
"g??","1"
"???","1"
"ry?","1"
"?ho","1"
"r??","1"
"???","1"
"ßcr","1"
"???","1"
"ai?","1"
"s??","1"
"w?i","1"
"ce?","1"
"ly?","1"
"??l","1"
"??m","1"
"???","1"
"???","1"
"???","1"
"???","1"
"???","1"
"???","1"
"j?r","1"
"t??","1"
"???","1"
"???","1"
"???","2"
"se?","1"
"?gi","1"
"al?","1"
"???","1"
"???","1"
"?he","1"
"r??","1"
"???","1"
"???","1"
"a02","3"
"a01","2"
"a05","3"
"ce?","1"
"a11","10"
"a10","35"
"a13","11"
"a12","5"
"???","1"
"a15","2"
"??","1"
"a14","6"
"a17","3"
"a16","2"
"???","1"
"a19","9"
"a18","6"
"k??","1"
"???","1"
"a20","65"
"a0p","1"
"a22","4"
"a21","27"
"a24","35"
"a23","2"
"a26","3"
"a0s","1"
"a25","3"
"a28","2"
"a27","3"
"or?","1"
"a1a","44"
"a??","1"
"a1c","35"
"a1b","12"
"a1e","22"
"a1d","15"
"a1g","11"
"a1f","7"
"a1i","12"
"a1h","9"
"a1k","2"
"a1m","29"
"a1l","11"
"a1o","3"
"a31","4"
"a1n","5"
"a30","12"
"a1q","1"
"a33","5"
"a1p","41"
"a1s","33"
"a35","1"
"a1r","17"
"a34","2"
"a1u","1"
"a37","3"
"???","1"
"a1t","24"
"a36","68"
"a1w","6"
"a39","3"
"a1v","2"
"a38","1"
"i??","1"
"a1x","1"
"cl?","1"
"???","2"
"au?","1"
"???","1"
"???","1"
"a2b","39"
"a2a","27"
"a2d","21"
"a2c","20"
"a2f","4"
"n??","1"
"a2e","10"
"?le","1"
"b–d","1"
"a2h","2"
"um?","1"
"b–c","1"
"a2g","12"
"?kl","1"
"a2j","2"
"a2i","11"
"a2l","12"
"ßle","2"
"a2k","6"
"a??","2"
"a2n","4"
"a40","5"
"???","1"
"a2m","30"
"a2p","9"
"a42","6"
"a2o","8"
"a41","6"
"a2r","8"
"a44","1"
"a43","2"
"a2t","7"
"a46","1"
"a2s","24"
"a45","2"
"a2v","3"
"a48","3"
"a2u","2"
"a47","1"
"a2x","3"
"b–s","1"
"a2w","4"
"a49","1"
"a2z","86"
"???","1"
"a3a","5"
"a3c","10"
"a3b","4"
"a3e","13"
"ng?","1"
"a3d","57"
"a3f","1"
"a3i","10"
"a3h","2"
"a3k","1"
"a3m","13"
"a3l","10"
"a3o","1"
"a51","11"
"a3n","1"
"a50","8"
"a53","1"
"a3p","8"
"a52","7"
"a3s","30"
"a55","3"
"???","1"
"a3r","6"
"a54","3"
"a3u","1"
"a57","2"
"a3t","6"
"a56","1"
"???","1"
"a3w","2"
"a59","2"
"a3v","3"
"a58","1"
"b—t","1"
"???","2"
"a4b","11"
"???","2"
"a4a","8"
"a4d","7"
"a4c","12"
"a4f","1"
"???","1"
"a4e","14"
"a4h","6"
"a4g","2"
"???","1"
"a4j","1"
"a4i","7"
"a4l","6"
"???","1"
"a4n","1"
"a60","3"
"a4m","11"
"???","1"
"a4p","7"
"???","1"
"a61","1"
"a4r","6"
"a64","2"
"a4q","1"
"a63","2"
"a4t","4"
"a66","2"
"a4s","10"
"a65","2"
"a4v","3"
"???","1"
"a4u","11"
"a67","1"
"a4w","3"
"a4y","9"
"a5a","2"
"???","2"
"???","1"
"?me","1"
"a5c","2"
"a5e","2"
"a5d","3"
"a5g","2"
"a5f","1"
"a5i","1"
"a5h","2"
"???","1"
"a5m","3"
"a5l","1"
"a5o","1"
"a71","1"
"???","2"
"a70","2"
"a73","3"
"a5p","2"
"a72","3"
"a5s","7"
"te?","1"
"a74","1"
"???","1"
"a5t","2"
"a76","2"
"a5w","1"
"a79","1"
"a78","2"
"???","1"
"–ac","2"
"a6d","1"
"–ad","1"
"???","1"
"a6e","2"
"???","1"
"???","1"
"a6n","1"
"a80","2"
"a6m","2"
"a81","2"
"a84","1"
"???","1"
"???","1"
"a6t","2"
"a86","1"
"a6s","1"
"a88","4"
"a87","2"
"a89","1"
"???","1"
"???","1"
"a7a","3"
"a7c","4"
"a7e","1"
"a7d","5"
"???","1"
"a7g","1"
"z?r","1"
"a7f","1"
"a7i","2"
"a7m","6"
"a7o","1"
"a91","2"
"a90","2"
"a93","4"
"???","1"
"a7p","1"
"a92","4"
"a7s","9"
"a7r","3"
"a97","1"
"a7t","1"
"??s","1"
"a99","4"
"a98","1"
"a8a","2"
"a8d","1"
"a8c","1"
"a8e","2"
"a8m","3"
"b’s","1"
"a8r","2"
"a8s","1"
"m??","1"
"a8u","1"
"a8w","2"
"k?l","1"
"a9c","3"
"a9d","3"
"???","1"
"a9i","1"
"a9k","1"
"a9m","2"
"a9l","1"
"a9o","1"
"a9p","2"
"a9s","1"
"a9r","1"
"a9t","1"
"???","1"
"a9w","3"
"???","1"
"a9v","1"
"???","1"
"???","1"
"–ea","1"
"???","1"
"–di","2"
"???","1"
"–de","2"
"???","1"
"it?","1"
"–cr","1"
"–ch","1"
"???","1"
"–co","2"
"t??","1"
"???","1"
"??","1"
"s??","1"
"???","1"
"–br","2"
"???","1"
"–bt","1"
"–bu","3"
"?wi","1"
"???","1"
"b„e","1"
"???","1"
"–be","1"
"???","1"
"?tr","1"
"–an","1"
"–as","1"
"–au","1"
"–in","2"
"–it","1"
"ui?","1"
"k?l","1"
"–im","1"
"t??","1"
"on?","1"
"??m","1"
"–ho","1"
"???","1"
"–he","1"
"?bv","1"
"???","1"
"–gl","4"
"a??","1"
"–go","1"
"–gr","2"
"rs?","1"
"???","1"
"???","1"
"???","1"
"m??","1"
"???","1"
"–fu","1"
"???","1"
"???","1"
"???","1"
"b•n","1"
"k–p","1"
"???","5"
"on?","1"
"???","1"
"???","1"
"???","1"
"???","1"
"–mo","1"
"–o2","1"
"???","1"
"–me","1"
"g?p","1"
"os?","1"
"–ma","1"
"b• ","1"
"f??","1"
"???","1"
"–la","2"
"p??","1"
"???","1"
"???","1"
"–ka","1"
"a??","1"
"???","1"
"???","1"
"r??","1"
"?ar","1"
"???","1"
"?as","1"
"?at","1"
"?au","1"
"?af","1"
"?ag","1"
"???","1"
"?al","1"
"?am","1"
"k’s","2"
"–po","2"
"–pr","2"
"–pl","1"
"–pa","1"
"yi?","1"
"se?","1"
"???","1"
"???","1"
"???","2"
"–no","1"
"???","2"
"i??","1"
"?el","1"
"?en","2"
"???","1"
"–uk","1"
"–un","1"
"???","1"
"???","1"
"?di","2"
"???","2"
"–tv","1"
"?de","1"
"–ta","2"
"?cr","1"
"?ch","1"
"?ci","1"
"???","1"
"?cl","1"
"–st","1"
"?co","2"
"?ca","1"
"–si","1"
"–so","2"
"???","1"
"–sc","2"
"–se","2"
"b01","2"
"b00","1"
"???","2"
"?bu","2"
"b05","1"
"?bv","1"
"b04","1"
"b06","1"
"???","1"
"–rc","1"
"???","1"
"–re","1"
"b10","14"
"l??","1"
"b12","6"
"???","2"
"b11","2"
"b13","4"
"b16","1"
"?in","2"
"b17","3"
"b19","4"
"la?","1"
"b21","3"
"b20","15"
"b23","2"
"b0s","1"
"b24","9"
"na?","3"
"b27","1"
"b29","2"
"?ho","3"
"b0x","1"
"?hr","1"
"b1b","1"
"b1a","4"
"b1d","2"
"b1c","4"
"b1e","3"
"b1h","1"
"b1g","3"
"b1i","1"
"?ha","2"
"b1n","1"
"b30","4"
"b1m","4"
"b1p","2"
"b32","1"
"b1o","1"
"b31","1"
"???","1"
"b33","1"
"b1t","1"
"b36","11"
"b1s","8"
"b35","1"
"b1v","1"
"b38","2"
"b1w","1"
"b39","1"
"b2a","10"
"ts?","1"
"c–d","1"
"?ge","1"
"b2c","27"
"b2b","207"
"–wo","1"
"e?s","1"
"b2e","21"
"b2d","10"
"b2g","12"
"??q","1"
"c–b","1"
"b2f","5"
"b2i","15"
"b2h","4"
"b2k","3"
"b2j","1"
"???","1"
"???","1"
"??x","1"
"c–i","1"
"b2m","25"
"?ua","1"
"b2l","11"
"–wi","1"
"b2o","2"
"b2n","6"
"???","1"
"b2q","1"
"b43","1"
"b2p","14"
"b42","1"
"b2s","17"
"b2r","13"
"b2u","2"
"b47","2"
"???","1"
"b2t","7"
"b2w","12"
"b49","1"
"b2v","5"
"b48","1"
"b2y","2"
"b2x","3"
"b2z","1"
"?fo","3"
"??f","1"
"b3b","4"
"b3a","4"
"b3d","16"
"b3c","8"
"b3f","1"
"b3e","6"
"o?n","1"
"b3g","6"
"b3i","11"
"b3l","3"
"b3k","1"
"b3n","2"
"b50","2"
"b3m","10"
"?fa","1"
"b3p","7"
"b52","3"
"b3r","5"
"b3t","2"
"b56","1"
"b3s","7"
"b55","1"
"b3v","1"
"???","1"
"b57","1"
"b3w","6"
"b3z","1"
"???","1"
"??h","1"
"b4a","4"
"b4c","5"
"b4b","13"
"s??","1"
"b4e","5"
"b4d","5"
"b4g","4"
"b4f","4"
"b4i","5"
"k??","1"
"b4h","4"
"b4m","4"
"?me","2"
"b4l","6"
"b4o","1"
"b61","3"
"???","1"
"b4n","2"
"b60","1"
"b63","1"
"b4p","2"
"b4s","6"
"b4r","2"
"b4u","13"
"??e","1"
"c?l","1"
"b4t","4"
"b4w","4"
"b4y","2"
"?ma","1"
"b4x","1"
"??h","1"
"??g","1"
"??j","1"
"?li","1"
"b5c","1"
"b5g","1"
"?lo","1"
"b5i","4"
"b5k","1"
"b5m","2"
"b5p","2"
"b72","1"
"b71","1"
"b5r","1"
"b73","1"
"b5s","2"
"b75","1"
"b5v","1"
"b5u","1"
"b77","1"
"b5w","1"
"?2?","1"
"b6a","1"
"?ku","1"
"b6b","1"
"b6d","1"
"b6g","1"
"b6i","1"
"b6m","2"
"b83","1"
"b6r","1"
"b6t","1"
"b88","1"
"?jo","1"
"h??","1"
"b7d","3"
"b7f","1"
"b7e","1"
"b7i","2"
"???","1"
"b7m","3"
"b7p","3"
"b7o","1"
"???","1"
"b96","1"
"b7s","1"
"b7v","1"
"?re","2"
"b8c","1"
"b8b","1"
"b8m","1"
"???","1"
"b8n","1"
"???","1"
"b8s","1"
"b8r","1"
"b8t","1"
"b8v","1"
"b8x","1"
"b9b","1"
"b9c","1"
"c™s","1"
"b9i","2"
"?pr","2"
"?pt","1"
"b9m","1"
"b9s","1"
"e??","1"
"—ag","1"
"???","1"
"?op","1"
"???","1"
"ul?","1"
"c“c","1"
"???","1"
"c“o","1"
"c“t","2"
"c“s","1"
"???","1"
"me?","1"
"?un","3"
"q??","1"
"?tr","3"
"???","1"
"e??","1"
"???","1"
"???","1"
"???","1"
"???","1"
"—di","1"
"ai?","3"
"???","1"
"???","1"
"l?h","1"
"s??","1"
"???","1"
"l?s","2"
"???","1"
"—ct","1"
"aa1","5"
"aa0","2"
"aa3","1"
"aa2","2"
"aa4","1"
"aa7","1"
"l–d","1"
"l–a","1"
"c•d","1"
"???","1"
"l–g","1"
"l–i","1"
"l–s","1"
"???","1"
"ab0","1"
"ab2","28"
"c•s","1"
"ab1","8"
"ab4","10"
"ab3","21"
"ab6","1"
"ab5","3"
"c•r","1"
"ab8","3"
"c•q","1"
"ab7","9"
"ab9","1"
"al?","6"
"aaa","560"
"aac","236"
"aab","273"
"al?","1"
"aae","109"
"aad","277"
"aag","294"
"aaf","67"
"aai","214"
"aah","35"
"aak","75"
"aaj","25"
"aam","371"
"aal","343"
"aao","12"
"ac1","7"
"aan","381"
"aaq","10"
"ac3","16"
"aap","166"
"ac2","21"
"aas","1107"
"ac5","2"
"aar","669"
"ac4","9"
"aau","625"
"ac7","3"
"aat","197"
"ac6","3"
"aaw","21"
"ac9","2"
"aav","140"
"ac8","1"
"aay","25"
"aax","19"
"aaz","38"
"s??","1"
"—hy","1"
"abb","507"
"aa?","1"
"aba","1377"
"abd","116"
"???","1"
"abc","714"
"abf","47"
"abe","1438"
"abh","146"
"abg","74"
"abj","27"
"abi","1491"
"abl","2035"
"abk","25"
"abn","89"
"abm","204"
"abp","156"
"ad2","33"
"abo","3216"
"ad1","10"
"aa?","1"
"abr","1041"
"ad4","17"
"abq","9"
"ad3","17"
"abt","155"
"ad6","2"
"abs","1388"
"ad5","3"
"abv","139"
"ad8","4"
"abu","630"
"ad7","5"
"—ha","1"
"abx","12"
"abw","53"
"ad9","3"
"abz","29"
"aby","225"
"an?","1"
"s??","1"
"?vo","1"
"aca","2132"
"acc","2699"
"acb","62"
"ace","5439"
"re?","1"
"acd","132"
"acg","107"
"acf","69"
"???","1"
"aci","3010"
"ach","4763"
"ack","3704"
"acj","15"
"acm","369"
"acl","1059"
"aco","5153"
"ae1","2"
"acn","81"
"acq","195"
"ae3","4"
"acp","230"
"ae2","4"
"aa±","1"
"acs","594"
"ae5","1"
"acr","1033"
"ae4","2"
"acu","566"
"ae7","1"
"act","9440"
"al?","2"
"acw","57"
"acv","274"
"acy","707"
"acx","18"
"n?r","1"
"acz","36"
"adb","358"
"ada","3190"
"add","811"
"adc","1037"
"adf","158"
"ade","6015"
"adh","292"
"adg","191"
"???","1"
"adj","75"
"adi","4042"
"adl","357"
"adk","52"
"adn","196"
"af0","1"
"adm","484"
"ab®","2"
"adp","320"
"af2","2"
"ado","1348"
"af1","4"
"ab°","1"
