dbpedia_3663;Forbes1506;0;nf0
dbpedia_3663;Forbes265;0;nf0
dbpedia_3663;Forbes949;0;nf0
dbpedia_3664;Forbes1098;0;nf0
dbpedia_3664;Forbes1458;0;nf0
dbpedia_3664;Forbes1506;0;nf0
dbpedia_3664;Forbes265;0;nf0
dbpedia_3666;Forbes516;0;nf0
dbpedia_3667;Forbes487;0;nf0
dbpedia_3668;Forbes1674;0;nf0
dbpedia_3669;Forbes1161;0;nf0
dbpedia_3671;Forbes268;0;nf0
dbpedia_3676;Forbes363;0;nf0
dbpedia_3676;Forbes891;0;nf0
dbpedia_3676;Forbes950;0;nf0
dbpedia_3682;Forbes1639;0;nf0
dbpedia_3682;Forbes858;0;nf0
dbpedia_3682;Forbes917;0;nf0
dbpedia_149;Forbes970;0;nf0
dbpedia_1563;Forbes423;0;nf0
dbpedia_1564;Forbes813;0;nf0
dbpedia_1565;Forbes813;0;nf0
dbpedia_1623;Forbes905;0;nf0
dbpedia_1646;Forbes1357;0;nf0
dbpedia_1746;Forbes904;0;nf0
dbpedia_1835;Forbes1983;0;nf0
dbpedia_1835;Forbes511;0;nf0
dbpedia_1836;Forbes1054;0;nf0
dbpedia_1837;Forbes1054;0;nf0
dbpedia_1891;Forbes616;0;nf0
dbpedia_3705;Forbes274;0;nf0
dbpedia_3784;Forbes274;0;nf0
dbpedia_3792;Forbes1736;0;nf0
dbpedia_3816;Forbes1736;0;nf0
dbpedia_3824;Forbes1736;0;nf0
dbpedia_3967;Forbes1876;0;nf0
dbpedia_4079;Forbes1733;0;nf0
dbpedia_4250;Forbes702;0;nf0
dbpedia_4430;Forbes700;0;nf0
dbpedia_4432;Forbes700;0;nf0
dbpedia_4436;Forbes700;0;nf0
dbpedia_4543;Forbes159;0;nf0
dbpedia_4720;Forbes1959;0;nf0
dbpedia_4720;Forbes964;0;nf0
dbpedia_4782;Forbes1050;0;nf0
dbpedia_478;Forbes1952;0;nf0
dbpedia_573;Forbes532;0;nf0
dbpedia_575;Forbes532;0;nf0
dbpedia_685;Forbes1930;0;nf0
dbpedia_837;Forbes1594;0;nf0
dbpedia_838;Forbes1594;0;nf0
dbpedia_839;Forbes1594;0;nf0
dbpedia_854;Forbes957;0;nf0
dbpedia_855;Forbes957;0;nf0
dbpedia_878;Forbes957;0;nf0
dbpedia_900;Forbes22;0;nf0
dbpedia_900;Forbes508;0;nf0
dbpedia_902;Forbes1594;0;nf0
dbpedia_902;Forbes1643;0;nf0
dbpedia_902;Forbes22;0;nf0
dbpedia_902;Forbes524;0;nf0
dbpedia_905;Forbes1643;0;nf0
dbpedia_90;Forbes272;0;nf0
dbpedia_913;Forbes22;0;nf0
dbpedia_914;Forbes22;0;nf0
dbpedia_927;Forbes168;0;nf0
dbpedia_927;Forbes852;0;nf0
dbpedia_928;Forbes168;0;nf0
dbpedia_928;Forbes78;0;nf0
dbpedia_928;Forbes852;0;nf0
dbpedia_929;Forbes168;0;nf0
dbpedia_929;Forbes78;0;nf0
dbpedia_929;Forbes852;0;nf0
dbpedia_930;Forbes78;0;nf0
dbpedia_930;Forbes852;0;nf0
dbpedia_931;Forbes168;0;nf0
dbpedia_931;Forbes78;0;nf0
dbpedia_932;Forbes168;0;nf0
dbpedia_932;Forbes78;0;nf0
dbpedia_932;Forbes852;0;nf0
dbpedia_933;Forbes168;0;nf0
dbpedia_935;Forbes1755;0;nf0
dbpedia_936;Forbes22;0;nf0
dbpedia_938;Forbes1594;0;nf0
dbpedia_938;Forbes1643;0;nf0
dbpedia_939;Forbes22;0;nf0
dbpedia_963;Forbes1594;0;nf0
dbpedia_982;Forbes78;0;nf0
dbpedia_98;Forbes1948;0;nf0
dbpedia_297;Forbes1669;0;nf0
dbpedia_3060;Forbes440;0;nf0
dbpedia_318;Forbes1127;0;nf0
dbpedia_777;Forbes783;0;nf0
dbpedia_793;Forbes1029;0;nf0
dbpedia_1250;Forbes77;0;nf0
dbpedia_1251;Forbes196;0;nf0
dbpedia_1584;Forbes1763;0;nf0
dbpedia_1735;Forbes139;0;nf0
dbpedia_1735;Forbes14;0;nf0
dbpedia_1763;Forbes1966;0;nf0
dbpedia_1831;Forbes1030;0;nf0
dbpedia_1832;Forbes1030;0;nf0
dbpedia_220;Forbes1333;0;nf0
dbpedia_226;Forbes343;0;nf0
dbpedia_2853;Forbes1382;0;nf0
dbpedia_2854;Forbes1382;0;nf0
dbpedia_2859;Forbes1533;0;nf0
dbpedia_303;Forbes1369;0;nf0
dbpedia_3191;Forbes867;0;nf0
dbpedia_357;Forbes1553;0;nf0
dbpedia_3596;Forbes1179;0;nf0
dbpedia_3653;Forbes184;0;nf0
dbpedia_3713;Forbes184;0;nf0
dbpedia_1836;Forbes1797;0;nf0
dbpedia_1844;Forbes904;0;nf0
dbpedia_1859;Forbes374;0;nf0
dbpedia_1859;Forbes958;0;nf0
dbpedia_1863;Forbes1188;0;nf0
dbpedia_1863;Forbes835;0;nf0
dbpedia_1866;Forbes271;0;nf0
dbpedia_1867;Forbes271;0;nf0
dbpedia_1869;Forbes1048;0;nf0
dbpedia_1870;Forbes258;0;nf0
dbpedia_1874;Forbes918;0;nf0
dbpedia_1875;Forbes1730;0;nf0
dbpedia_1876;Forbes727;0;nf0
dbpedia_1884;Forbes1679;0;nf0
dbpedia_2472;Forbes1137;0;nf0
dbpedia_247;Forbes781;0;nf0
dbpedia_2488;Forbes899;0;nf0
dbpedia_2497;Forbes879;0;nf0
dbpedia_2507;Forbes1100;0;nf0
dbpedia_2507;Forbes1115;0;nf0
dbpedia_2507;Forbes1878;0;nf0
dbpedia_250;Forbes1710;0;nf0
dbpedia_250;Forbes903;0;nf0
dbpedia_2519;Forbes483;0;nf0
dbpedia_2523;Forbes809;0;nf0
dbpedia_2523;Forbes879;0;nf0
dbpedia_2524;Forbes879;0;nf0
dbpedia_2538;Forbes768;0;nf0
dbpedia_2538;Forbes809;0;nf0
dbpedia_2539;Forbes809;0;nf0
dbpedia_253;Forbes1771;0;nf0
dbpedia_2540;Forbes768;0;nf0
dbpedia_2540;Forbes809;0;nf0
dbpedia_2541;Forbes768;0;nf0
dbpedia_2541;Forbes809;0;nf0
dbpedia_2701;Forbes137;0;nf0
dbpedia_2701;Forbes1837;0;nf0
dbpedia_2701;Forbes814;0;nf0
dbpedia_2702;Forbes1238;0;nf0
dbpedia_2702;Forbes976;0;nf0
dbpedia_2706;Forbes565;0;nf0
dbpedia_2707;Forbes100;0;nf0
dbpedia_2707;Forbes1596;0;nf0
dbpedia_2707;Forbes288;0;nf0
dbpedia_2712;Forbes976;0;nf0
dbpedia_2714;Forbes814;0;nf0
dbpedia_2723;Forbes1231;0;nf0
dbpedia_2723;Forbes1241;0;nf0
dbpedia_2723;Forbes1543;0;nf0
dbpedia_2724;Forbes1231;0;nf0
