"dbpedia_1857","Kaggle_15580","0.9587430882179403","HCA Healthcare","hca healthcare uk","http://Investor.healthcare.com","hcainternational.com","1968.0","1968.0"
"dbpedia_2887","Kaggle_12952","1.0","Morgan Advanced Materials","morgan advanced materials","http://www.morganadvancedmaterials.com","morganadvancedmaterials.com","1856.0","1856.0"
"dbpedia_2056","Kaggle_349259","0.9337983890852306","Hyundai Mipo Dockyard","hyundai mipo dockyard co., ltd.","http://www.hmd.co.kr","","1975.0","0.0"
"dbpedia_4800","Kaggle_118529","1.0","Yum China","yum china","http://www.yumchina.com/en","yumchina.com","2016.0","0.0"
"dbpedia_998","Kaggle_46274","1.0","Clovis Oncology","clovis oncology","https://clovisoncology.com/","clovisoncology.com","0.0","2009.0"
"dbpedia_441","Kaggle_49395","1.0","BMMI","bmmi","http://www.bmmigroup.com","bmmigroup.com","1883.0","1883.0"
"dbpedia_3702","Kaggle_1700","1.0","Sabre Corporation","sabre corporation","http://www.sabre.com/","sabre.com","1960.0","1960.0"
"dbpedia_804","Kaggle_164","1.0","Capital One","capital one","https://www.capitalone.com/","capitalone.com","1994.0","1994.0"
"dbpedia_1625","Kaggle_13651","1.0","Forum Energy Technologies","forum energy technologies","http://www.f-e-t.com","f-e-t.com","0.0","2005.0"
"dbpedia_954","Kaggle_161173","0.9636314814814816","Churchill China","churchill china plc","http://www.churchill1795.com/","churchill1795.com","1795.0","0.0"
"dbpedia_4719","Kaggle_255116","1.0","WestRock","westrock","http://www.westrock.com","westrock.co.uk","2015.0","0.0"
"dbpedia_175","Kaggle_184810","1.0","Alimentation Couche-Tard","alimentation couche-tard","https://www.couche-tard.com/%7Ccouche-tard.com","","1980.0","0.0"
"dbpedia_1647","Kaggle_110267","1.0","FuboTV","fubotv","http://fubo.tv","fubo.tv","2015.0","2014.0"
"dbpedia_4511","Kaggle_1230","1.0","Ubisoft","ubisoft","https://www.ubisoft.com/%7Cubisoft.com","ubisoftgroup.com","1986.0","1986.0"
"dbpedia_3291","Kaggle_584","1.0","PayPal","paypal","https://www.paypal.com","paypal.com","0.0","1998.0"
"dbpedia_3691","Kaggle_5318","1.0","SSAB","ssab","http://www.ssab.com","ssab.com","1978.0","0.0"
"dbpedia_471","Kaggle_45591","1.0","Ballard Power Systems","ballard power systems","https://ballard.com","ballard.com","1979.0","1979.0"
"dbpedia_2683","Kaggle_26569","0.8910873689700795","Major Drilling Group International","major drilling international, inc.","https://web.archive.org/web/20070718182846/http://www.majordrilling.com/index.cfm","majordrilling.com","1980.0","1980.0"
"dbpedia_341","Kaggle_2244","1.0","Ashok Leyland","ashok leyland","http://www.ashokleyland.com","ashokleyland.com","1948.0","1948.0"
"dbpedia_256","Kaggle_77361","0.8812500000000001","Ams AG","ams","https://ams.com","","1981.0","0.0"
"dbpedia_3689","Kaggle_5402","1.0","SPX Corporation","spx corporation","http://www.spx.com","spxflow.com","1912.0","2015.0"
"dbpedia_3430","Kaggle_45440","1.0","Private Media Group","private media group","http://www.private.com/%7Cprivate.com","prvt.com","1965.0","1965.0"
"dbpedia_3391","Kaggle_28408","1.0","Polimeks","polimeks","http://www.polimeks.com/","polimeksinsaat.com","1995.0","1995.0"
"dbpedia_2559","Kaggle_297775","1.0","Lime Crime","lime crime","https://limecrime.com","limecrime.com","2008.0","2008.0"
"dbpedia_4048","Kaggle_464448","0.9003249811899362","Sumitomo Mitsui Banking Corporation","sumitomo mitsui banking corporation europe limited","https://www.smbcgroup.com/","","1876.0","0.0"
"dbpedia_295","Kaggle_2878","1.0","Arab Bank","arab bank","http://www.arabbank.com/","arabbank.com","1930.0","1930.0"
"dbpedia_1916","Kaggle_145645","0.9598342511607817","Headlam Group","headlam group plc","http://www.headlam.com","headlam.com","1992.0","1992.0"
"dbpedia_2789","Kaggle_3119105","0.8812500000000001","Mercury Energy","mercury","http://www.mercury.co.nz/","mcury.jp","1999.0","0.0"
"dbpedia_1701","Kaggle_95832","1.0","GSE Systems","gse systems","http://www.gses.com","gses.com","1994.0","1971.0"
"dbpedia_586","Kaggle_192328","0.9706791377314815","Beijing Capital International Airport (company)","beijing capital international airport","http://en.bcia.com.cn/","bcia.com.cn","1999.0","0.0"
"dbpedia_3888","Kaggle_490688","1.0","Sina Bank","sina bank","http://www.sinabank.ir/","sinabank.ir","1985.0","0.0"
"dbpedia_269","Kaggle_88029","1.0","Annaly Capital Management","annaly capital management","https://www.annaly.com/","annaly.com","1997.0","1997.0"
"dbpedia_4337","Kaggle_18143","1.0","Titan Machinery","titan machinery","https://www.titanmachinery.com","titanmachinery.com","0.0","1980.0"
"dbpedia_4047","Kaggle_3027","1.0","Sumitomo Mitsui Banking Corporation","sumitomo mitsui banking corporation","https://www.smbcgroup.com/","smbcgroup.com","1895.0","0.0"
"dbpedia_2714","Kaggle_131","1.0","Marriott International","marriott international","https://www.marriott.com/%7Cmarriott.com","marriott.com","1927.0","1927.0"
"dbpedia_60","Kaggle_112186","0.95625","ARIAD Pharmaceuticals","ariad pharmaceuticals, inc.","http://www.ariad.com/","ariad.com","1991.0","1991.0"
"dbpedia_1744","Kaggle_1141","1.0","Genesis HealthCare","genesis healthcare","http://www.genesishcc.com","genesishcc.com","0.0","1985.0"
"dbpedia_147","Kaggle_36765","0.8812500000000001","Aktia Bank","aktia","https://www.aktia.com","aktia.fi","1991.0","0.0"
"dbpedia_4411","Kaggle_7984","1.0","Townsquare Media","townsquare media","http://www.townsquaremedia.com/%7CTownsquareMedia.com","townsquaremedia.com","1994.0","2010.0"
"dbpedia_2930","Kaggle_18995","1.0","NBT Bank","nbt bank","http://www.nbtbank.com","nbtbank.com","1856.0","1856.0"
"dbpedia_3893","Kaggle_45346","0.9418579101562501","Singer (Sri Lanka)","singer sri lanka plc","https://singersl.com","singersl.com","1974.0","1851.0"
"dbpedia_2078","Kaggle_2070","1.0","IDBI Bank","idbi bank","https://www.idbiintech.com","idbi.com","1964.0","1964.0"
"dbpedia_3490","Kaggle_237372","1.0","RM Education","rm education","http://www.rmplc.com/","","1973.0","0.0"
"dbpedia_4083","Kaggle_92420","1.0","Surgutneftegas","surgutneftegas","https://www.surgutneftegas.ru/en/","surgutneftegas.ru","0.0","1993.0"
"dbpedia_782","Kaggle_41565","1.0","Camden National Bank","camden national bank","https://www.camdennational.com/","camdennational.com","0.0","1875.0"
"dbpedia_545","Kaggle_45600","1.0","Bank of Hope","bank of hope","https://www.bankofhope.com/","bankofhope.com","2000.0","1980.0"
"dbpedia_1214","Kaggle_313241","0.9039905247813411","Datamatics","datamatics group","http://www.datamatics.com/","datamaticsgroup.com","1975.0","2004.0"
"dbpedia_832","Kaggle_34322","1.0","Casio","casio","http://world.casio.com/","casiousa.com","0.0","1957.0"
"dbpedia_4594","Kaggle_27169","1.0","Vermilion Energy","vermilion energy","http://www.vermilionenergy.com","vermilionenergy.com","1994.0","1994.0"
"dbpedia_2978","Kaggle_35999","1.0","National Bank of Malawi","national bank of malawi","http://www.natbank.co.mw/","natbank.co.mw","1971.0","0.0"
"dbpedia_227","Kaggle_5220445","1.0","American Financial Group","american financial group","https://www.afginc.com","","1872.0","0.0"
"dbpedia_2474","Kaggle_154438","1.0","Kurita Water Industries","kurita water industries","http://www.kurita.co.jp/english/","","1949.0","1949.0"
"dbpedia_3173","Kaggle_291472","1.0","Ominvest","ominvest","http://www.ominvest.net/","ominvest.net","1983.0","0.0"
"dbpedia_3998","Kaggle_25329","1.0","Starbreeze Studios","starbreeze studios","https://www.starbreeze.com/%7Cstarbreeze.com","starbreeze.com","1998.0","1998.0"
"dbpedia_1029","Kaggle_9599","1.0","Commercial Bank of Dubai","commercial bank of dubai","https://www.cbd.ae","cbd.ae","1969.0","1969.0"
"dbpedia_3480","Kaggle_25950","0.9782752314814814","Quotient Technology","quotient technology inc.","https://www.quotient.com/","quotient.com","0.0","1998.0"
"dbpedia_4163","Kaggle_529256","0.9231153645833332","Taisho Pharmaceutical","taisho pharmaceutical co., ltd.","https://www.taisho-holdings.co.jp/en/","taisho.co.jp","1912.0","0.0"
"dbpedia_3793","Kaggle_387057","1.0","Securitas AB","securitas ab","http://www.securitas.com/en/","","0.0","0.0"
"dbpedia_4492","Kaggle_328108","0.8967","U.S. Steel","u s steel corp","http://www.ussteel.com","","1901.0","0.0"
"dbpedia_4236","Kaggle_121885","1.0","Tel Aviv Stock Exchange","tel aviv stock exchange","http://www.tase.co.il/TASEEng","tase.co.il","1935.0","1953.0"
"dbpedia_1669","Kaggle_31439","0.9656469333765251","Funding Circle","funding circle uk","https://www.fundingcircle.com/","fundingcircle.com","0.0","2010.0"
"dbpedia_1493","Kaggle_21590","1.0","Exela Technologies","exela technologies","http://www.exelatech.com","exelatech.com","2017.0","2017.0"
"dbpedia_4479","Kaggle_9008","1.0","Tuesday Morning","tuesday morning","https://www.tuesdaymorning.com","tuesdaymorning.com","1974.0","1975.0"
"dbpedia_4776","Kaggle_338235","1.0","Xperi","xperi","http://www.xperi.com","xperi.nl","1990.0","2011.0"
"dbpedia_1105","Kaggle_1121842","1.0","Crombie REIT","crombie reit","https://web.archive.org/web/20080612235323/http://www.crombiereit.com/","","1964.0","0.0"
"dbpedia_2067","Kaggle_114729","1.0","IAR Systems","iar systems","http://www.iar.com","iar.com","1983.0","1983.0"
"dbpedia_2725","Kaggle_11899","1.0","Masimo","masimo","https://www.masimo.com","masimo.com","1989.0","1989.0"
"dbpedia_2929","Kaggle_645996","1.0","NBS Bank","nbs bank","http://www.nbsmw.com/","nbs.mw","0.0","1964.0"
"dbpedia_976","Kaggle_40","1.0","Cisco","cisco","https://www.cisco.com/%7Ccisco.com","cisco.com","1984.0","1984.0"
"dbpedia_477","Kaggle_23673","1.0","BancFirst","bancfirst","https://bancfirst.bank/","bancfirst.com","1966.0","0.0"
"dbpedia_2742","Kaggle_6526","1.0","Max Healthcare","max healthcare","http://www.maxhealthcare.in/","maxhealthcare.in","2001.0","2000.0"
"dbpedia_767","Kaggle_18068","0.9400814814814814","CRDB Bank","crdb bank plc","http://www.crdbbank.co.tz/%7CBank","crdbbank.com","1996.0","1996.0"
"dbpedia_727","Kaggle_114770","1.0","CAMECA","cameca","http://www.cameca.com/%7Ccameca.com/","cameca.com","0.0","1929.0"
"dbpedia_3211","Kaggle_34061","1.0","Orix","orix","https://www.orix.co.jp/grp/en/","orix.com","1964.0","1981.0"
"dbpedia_693","Kaggle_6769","0.9442730814814814","Britannia Industries","britannia industries limited","http://www.britannia.co.in/","britannia.co.in","1892.0","0.0"
"dbpedia_1633","Kaggle_286048","0.9434729526671675","Fransabank","fransabank sa","https://fransabank.com","formbags.com","1921.0","0.0"
"dbpedia_3155","Kaggle_314515","1.0","Odyssey Marine Exploration","odyssey marine exploration","https://www.odysseymarine.com","odysseymarine.com","1994.0","1994.0"
"dbpedia_888","Kaggle_6719","1.0","Cheil Worldwide","cheil worldwide","http://www.cheil.com/%7CCheil.com/","cheil.com","1973.0","1973.0"
"dbpedia_35","Kaggle_39685","0.8804687499999999","AFC Ajax N.V.","afc ajax","http://www.ajax.nl/","ajax.nl","1998.0","1900.0"
"dbpedia_2181","Kaggle_234150","0.9814814814814815","Interface, Inc.","interface inc.","http://www.interface.com/","interfaceforce.com","1973.0","1968.0"
"dbpedia_3027","Kaggle_7048","1.0","NextGen Healthcare","nextgen healthcare","https://www.nextgen.com/","nextgen.com","1973.0","1994.0"
"dbpedia_217","Kaggle_30237","0.9206235912847482","Amber Road, Inc.","amber road","http://www.amberroad.com/","amberroad.com","1990.0","1990.0"
"dbpedia_2162","Kaggle_8280","1.0","Inpex","inpex","http://www.inpex.co.jp/english/","inpex.com.au","1966.0","1986.0"
"dbpedia_1008","Kaggle_28802","0.9304164770141101","Coeur Mining","coeur mining, inc.","http://www.coeur.com","coeur.com","1928.0","0.0"
"dbpedia_3698","Kaggle_19226","1.0","SThree","sthree","https://www.sthree.com/","sthreecareers.com","1986.0","1986.0"
"dbpedia_3809","Kaggle_20263","1.0","Semtech","semtech","http://www.semtech.com/","semtech.com","1960.0","1960.0"
"dbpedia_1945","Kaggle_3044","1.0","Hess Corporation","hess corporation","http://hess.com","hess.com","1919.0","1919.0"
"dbpedia_3474","Kaggle_31766","1.0","Quebecor","québecor","http://www.quebecor.com/","quebecor.com","1965.0","1950.0"
"dbpedia_778","Kaggle_129310","1.0","Caliper Life Sciences","caliper life sciences","http://www.caliperls.com","caliperls.com","1995.0","1995.0"
"dbpedia_3374","Kaggle_3453001","1.0","Pixelworks","pixelworks","http://www.pixelworks.com/","","1997.0","2015.0"
"dbpedia_484","Kaggle_43491","1.0","Banco Mercantil Santa Cruz","banco mercantil santa cruz","https://www.bmsc.com.bo","bmsc.com.bo","1905.0","0.0"
"dbpedia_2552","Kaggle_226399","0.9598342511607817","Liberty Shoes","liberty shoes ltd.","https://www.libertyshoesonline.com","","1954.0","0.0"
"dbpedia_1972","Kaggle_166514","0.9294625743026976","Hisamitsu Pharmaceutical","hisamitsu pharmaceutical co., inc.","http://global.hisamitsu","hisamitsu.co.jp","1847.0","0.0"
"dbpedia_4447","Kaggle_3028669","1.0","Trend Micro","trend micro","https://www.trendmicro.com","confesercentimilano.it","1988.0","0.0"
"dbpedia_646","Kaggle_30564","1.0","BlueGrace Logistics","bluegrace logistics","https://mybluegrace.com","mybluegrace.com","2009.0","2009.0"
"dbpedia_4457","Kaggle_333107","0.913341924757214","Trip.com Group","trip.com","https://group.trip.com/","trip.com","0.0","0.0"
"dbpedia_793","Kaggle_1966","0.8936317381592274","Canadian Natural Resources","canadian natural resources limited (cnrl)","https://www.cnrl.com/","cnrl.com","1973.0","1989.0"
"dbpedia_3730","Kaggle_17658","1.0","Samsung SDI","samsung sdi","https://www.samsungsdi.com/","samsungsdi.com","1970.0","1970.0"
"dbpedia_2419","Kaggle_23541","0.9064814814814816","Kimco Realty","kimco realty corporation","https://www.kimcorealty.com/","kimcorealty.com","1958.0","1958.0"
"dbpedia_2530","Kaggle_5841417","1.0","Lehman Brothers","lehman brothers","https://web.archive.org/*/http:/www.lehman.com/","","1850.0","0.0"
"dbpedia_1247","Kaggle_96947","0.96759375","Destination XL Group","destination xl group, inc.","http://www.destinationxl.com/","","1976.0","1976.0"
"dbpedia_158","Kaggle_986","1.0","Alcoa","alcoa","https://alcoa.com","alcoa.com","1888.0","1888.0"
"dbpedia_1496","Kaggle_221492","0.8872685185185184","EximBank (Romania)","eximbank of romania","http://www.eximbank.ro/","","1991.0","0.0"
"dbpedia_1230","Kaggle_530049","0.9114981481481482","Delta Corp","delta corp limited","http://www.deltacorp.in/","","1985.0","0.0"
"dbpedia_1553","Kaggle_4375052","1.0","Fibra","fibra","http://www.fibra.hr/","","2006.0","0.0"
"dbpedia_393","Kaggle_1036","1.0","Autodesk","autodesk","https://www.autodesk.com/","autodesk.com","1982.0","1982.0"
"dbpedia_1063","Kaggle_78871","1.0","Coolpad","coolpad","http://www.coolpad.com","coolpad.com","2002.0","1993.0"
"dbpedia_3833","Kaggle_21299","1.0","Sharjah Islamic Bank","sharjah islamic bank","http://www.sib.ae","sib.ae","1975.0","1975.0"
"dbpedia_3257","Kaggle_3984","1.0","Paccar","paccar","http://www.paccar.com/","paccar.com","1905.0","1905.0"
"dbpedia_3251","Kaggle_78138","0.9064814814814816","PTC India","ptc india limited","https://www.ptcindia.com/","ptcindia.com","1999.0","1999.0"
"dbpedia_3994","Kaggle_16194","0.9760091145833332","Star Entertainment Group","the star entertainment group","http://www.starentertainmentgroup.com.au","starentertainmentgroup.com.au","2011.0","2011.0"
"dbpedia_156","Kaggle_1406","1.0","Albertsons","albertsons","https://www.albertsons.com","albertsons.com","1939.0","1939.0"
"dbpedia_211","Kaggle_37431","1.0","Amalgamated Bank","amalgamated bank","https://www.home.amalgamatedbank.com/%7Camalgamatedbank.com","amalgamatedbank.com","1923.0","1923.0"
"dbpedia_3224","Kaggle_26007","1.0","Outbrain","outbrain","https://www.outbrain.com/","outbrain.com","2006.0","2006.0"
"dbpedia_243","Kaggle_3700","1.0","Amkor Technology","amkor technology","https://amkor.com","amkor.com","1968.0","1968.0"
"dbpedia_3967","Kaggle_80233","0.99609375","Spirax-Sarco Engineering","spirax sarco engineering plc","https://www.spiraxsarcoengineering.com","spiraxsarcoengineering.com","1888.0","1888.0"
"dbpedia_4278","Kaggle_880302","1.0","The Children's Place","the children's place","http://www.childrensplace.com","tcpkc.org","1969.0","1978.0"
"dbpedia_2120","Kaggle_698","0.9598342511607817","Idea Cellular","idea cellular ltd","http://www.ideacellular.com/","ideacellular.com","1995.0","1995.0"
"dbpedia_3313","Kaggle_4447959","1.0","PepsiCo","pepsico","https://www.pepsico.com/%7Cpepsico.com","","1898.0","0.0"
"dbpedia_2814","Kaggle_232984","0.8995587764699334","Microvast","microvast, inc.","https://microvast.com","microvast.com","2006.0","2006.0"
"dbpedia_2676","Kaggle_390","1.0","Mahindra Satyam","mahindra satyam","http://www.mahindrasatyam.com/","","1987.0","1986.0"
"dbpedia_4062","Kaggle_60901","0.938377700617284","Sun TV Network","sun tv network limited","http://www.sunnetwork.in/","sunnetwork.in","1992.0","1993.0"
"dbpedia_2528","Kaggle_58924","1.0","LegacyTexas Bank","legacytexas bank","https://www.legacytexas.com/","","1952.0","1952.0"
"dbpedia_2423","Kaggle_535757","0.9481770833333332","King Fook Holdings","king fook holdings limited","http://www.kingfook.com/","katalea.si","1949.0","0.0"
"dbpedia_232","Kaggle_177581","0.8992489758761948","Americana Group","americana","https://americana-group.com/","americanamktg.com","1964.0","2011.0"
"dbpedia_3417","Kaggle_80788","1.0","Premium Pension Limited","premium pension limited","http://www.premiumpension.com","premiumpension.com","2005.0","2005.0"
"dbpedia_192","Kaggle_5203541","1.0","Ally Financial","ally financial","https://www.ally.com/","","1919.0","0.0"
"dbpedia_2190","Kaggle_119404","1.0","Interpark","interpark","http://www.interpark.com/holding/communication/CompanyInfo.do%3F_method=initial","interpark.com","1996.0","0.0"
"dbpedia_413","Kaggle_16922","1.0","Avista","avista","https://outagemap.myavista.com/external/default.html%7C","avistautilities.com","1889.0","0.0"
"dbpedia_18","Kaggle_5967","1.0","AAR Corp","aar corp.","http://www.aarcorp.com/","aarcorp.com","1951.0","1951.0"
"dbpedia_2990","Kaggle_140959","0.9708000000000001","National Retail Properties","national retail properties, inc.","http://www.nnnreit.com/","nnnreit.com","0.0","1984.0"
"dbpedia_2956","Kaggle_8983","1.0","NVR, Inc.","nvr, inc.","https://www.nvrinc.com","nvrinc.com","1980.0","1948.0"
"dbpedia_4139","Kaggle_30036","1.0","TTNET","ttnet","http://www.ttnet.com.tr","ttnet.com.tr","2006.0","2006.0"
"dbpedia_3763","Kaggle_849","1.0","Saudi Telecom Company","saudi telecom company","http://www.stc.com.sa/","stc.com.sa","1998.0","1998.0"
"dbpedia_2811","Kaggle_2551","1.0","Microchip Technology","microchip technology","https://www.microchip.com/%7Cmicrochip.com","microchip.com","1989.0","1989.0"
"dbpedia_466","Kaggle_10117","1.0","Baker Hughes","baker hughes","https://www.bakerhughes.com","bakerhughes.com","1907.0","0.0"
"dbpedia_363","Kaggle_56513","1.0","Asure Software","asure software","http://www.asuresoftware.com/","asuresoftware.com","0.0","1994.0"
"dbpedia_2297","Kaggle_257","1.0","John Deere","john deere","https://www.youtube.com/channel/UCxeAYuhwAPAsSP7Gtfeml0g","johndeere.com","1837.0","1837.0"
"dbpedia_1798","Kaggle_233220","1.0","Goodbaby International","goodbaby international","http://www.gbinternational.com.hk/","goodbabyint.com","1989.0","1989.0"
"dbpedia_2392","Kaggle_125425","1.0","Kaupthing Bank","kaupthing bank","http://www.kaupthing.com/","kaupthing.com","1930.0","1982.0"
"dbpedia_747","Kaggle_71589","0.9556479584955916","CIC Holdings","cic holdings plc","https://cic.lk/","cic.lk","1964.0","1964.0"
"dbpedia_1052","Kaggle_4302","1.0","Constellation Brands","constellation brands","https://www.cbrands.com/","cbrands.com","1945.0","1945.0"
"dbpedia_3438","Kaggle_9119","1.0","Prologis","prologis","https://www.prologis.com/","prologis.com","1983.0","0.0"
"dbpedia_4706","Kaggle_48670","0.8762333333333334","Weir Group","the weir group plc","https://www.global.weir/","weir.co.uk","1871.0","1871.0"
"dbpedia_772","Kaggle_2200","1.0","Cablevision","cablevision","http://www.cablevision.com","cablevision.com","1973.0","1973.0"
"dbpedia_1767","Kaggle_6024","1.0","Global Payments","global payments","http://www.globalpaymentsinc.com","globalpaymentsinc.com","2000.0","1967.0"
"dbpedia_334","Kaggle_78043","0.8754551661356396","Asciano Limited","asciano","https://web.archive.org/web/20190701111757/https:/www.asciano.com.au/","asciano.com.au","2007.0","2007.0"
"dbpedia_9","Kaggle_2032","1.0","3i Infotech","3i infotech","http://www.3i-infotech.com","3i-infotech.com","1993.0","1993.0"
"dbpedia_1097","Kaggle_525037","1.0","CreativeForge Games","creativeforge games","http://www.creativeforge.pl/%7Ccreativeforge.pl","creativeforge.pl","2011.0","2011.0"
"dbpedia_3729","Kaggle_71945","1.0","Samsung Life Insurance","samsung life insurance","http://www.samsunglife.com/","samsunglife.com","1957.0","1957.0"
"dbpedia_2211","Kaggle_76421","1.0","Iptor Supply Chain Systems","iptor supply chain systems","http://www.iptor.com/","iptor.com","1978.0","1987.0"
"dbpedia_1370","Kaggle_77541","0.9450183187461836","Ecovacs Robotics","ecovacs robotics, inc.","https://www.ecovacs.com/","ecovacsrobotics.com","1998.0","1998.0"
"dbpedia_2560","Kaggle_28774","1.0","Limelight Networks","limelight networks","https://www.limelight.com/","limelight.com","2001.0","2001.0"
"dbpedia_4513","Kaggle_11493","1.0","Udemy","udemy","http://udemy.com/","udemy.com","0.0","2010.0"
"dbpedia_1109","Kaggle_236371","1.0","CrucialTec","crucialtec","http://www.crucialtec.com/","crucialtec.com","2001.0","2001.0"
"dbpedia_491","Kaggle_8028","1.0","BancorpSouth","bancorpsouth","https://cadencebank.com/","bancorpsouth.com","1876.0","0.0"
"dbpedia_4423","Kaggle_48391","1.0","Toyota Material Handling, U.S.A., Inc.","toyota material handling, u.s.a., inc.","http://www.toyotaforklift.com/","toyotaforklift.com","1967.0","1967.0"
"dbpedia_1805","Kaggle_175156","1.0","GrabCAD","grabcad","http://www.grabcad.com/","grabcad.com","2009.0","2009.0"
"dbpedia_4599","Kaggle_5454693","0.9178206997084548","Vertiv","vertiv co","https://www.vertiv.com","","2016.0","0.0"
"dbpedia_2749","Kaggle_1650","1.0","McAfee","mcafee","https://www.mcafee.com/%7CMcafee.com","mcafee.com","2017.0","1987.0"
"dbpedia_3912","Kaggle_354266","1.0","SoFi","sofi","http://sofi.com/","","0.0","0.0"
"dbpedia_4751","Kaggle_28843","1.0","Woori Bank","woori bank","http://eng.wooribank.com","wooribank.com","1899.0","1899.0"
"dbpedia_2879","Kaggle_93088","0.8937851851851851","Molycorp","molycorp, inc.","http://www.molycorp.com/","molycorp.com","2010.0","2010.0"
"dbpedia_200","Kaggle_20450","1.0","Alps Electric","alps electric","http://www.alps.com","alps.com","1948.0","1948.0"
"dbpedia_2587","Kaggle_412553","1.0","Look Communications","look communications","https://web.archive.org/web/*/www.look.ca","look.ca","1997.0","0.0"
"dbpedia_2456","Kaggle_74588","1.0","Korian","korian","https://www.korian.fr/","","2003.0","0.0"
"dbpedia_1678","Kaggle_352486","1.0","Future Fibre Technologies","future fibre technologies","http://www.fftsecurity.com/","fftsecurity.com","1994.0","1994.0"
"dbpedia_3399","Kaggle_5368","0.8804687499999999","Porsche SE","porsche","https://www.porsche-se.com/en","porsche.com","1931.0","1931.0"
"dbpedia_946","Kaggle_1294617","1.0","Choice Properties REIT","choice properties reit","https://www.choicereit.ca/","","2013.0","2013.0"
"dbpedia_1485","Kaggle_321030","0.9556479584955916","Everest Bank","everest bank ltd","http://www.everestbankltd.com","everestbankltd.com","1994.0","1994.0"
"dbpedia_1785","Kaggle_7575","0.965625","Godrej Consumer Products","godrej consumer products limited","http://godrejcp.com/","godrejcp.com","2001.0","2001.0"
"dbpedia_3398","Kaggle_192268","0.8872685185185184","Popular, Inc.","popular","http://www.popular.com","popularcompany.co.uk","1893.0","0.0"
"dbpedia_1750","Kaggle_3128","1.0","Gentiva Health Services","gentiva health services","http://www.gentiva.com/","gentiva.com","1999.0","1971.0"
"dbpedia_4097","Kaggle_276198","1.0","Swire","swire","http://www.swire.com/","goswire.com","1816.0","2005.0"
"dbpedia_4249","Kaggle_67171","1.0","Telrad Networks","telrad networks","http://www.telrad.com","telrad.com","1951.0","1951.0"
"dbpedia_3758","Kaggle_604","1.0","Sasol","sasol","http://www.sasol.com","sasol.com","1950.0","1950.0"
"dbpedia_3001","Kaggle_126695","0.9588853499999999","Nepal Investment Bank","nepal investment bank limited","http://www.nibl.com.np","","1986.0","1986.0"
"dbpedia_867","Kaggle_68128","1.0","Century Properties","century properties","https://www.century-properties.com/","centuryproperties-phils.com","1986.0","1986.0"
"dbpedia_3868","Kaggle_49429","1.0","Sibanye-Stillwater","sibanye-stillwater","https://www.sibanyestillwater.com/","sibanyegold.co.za","2012.0","2013.0"
"dbpedia_2844","Kaggle_255892","1.0","Mitsuba Corporation","mitsuba corporation","http://www.mitsuba.co.jp/english/","mitsuba.co.jp","1946.0","0.0"
"dbpedia_1286","Kaggle_106396","1.0","Dollar Tree","dollar tree","https://www.dollartreecanada.com/","","1986.0","0.0"
"dbpedia_3139","Kaggle_38051","1.0","OSI Systems","osi systems","http://www.osi-systems.com/","osi-systems.com","1987.0","1987.0"
"dbpedia_3760","Kaggle_1576","1.0","Saudi Electricity Company","saudi electricity company","http://www.se.com.sa/","se.com.sa","2000.0","2000.0"
"dbpedia_59","Kaggle_5982831","1.0","ARCO","arco","https://web.archive.org/web/19990418053427/http:/www.arco.com/","decorativepaints.it","1966.0","1976.0"
"dbpedia_974","Kaggle_638","1.0","Cintas","cintas","https://www.cintas.com","cintas.com","1929.0","1968.0"
"dbpedia_1921","Kaggle_95289","1.0","Heartland Bank","heartland bank","http://www.heartland.co.nz/","heartlandbank.com","2011.0","1911.0"
"dbpedia_4060","Kaggle_1444","1.0","Sun Pharma","sun pharma","http://www.sunpharma.com","sunpharma.com","1983.0","1983.0"
"dbpedia_3735","Kaggle_22530","1.0","SandRidge Energy","sandridge energy","https://sandridgeenergy.com/","sandridgeenergy.com","2006.0","2006.0"
"dbpedia_1404","Kaggle_150199","1.0","Electrolux","electrolux","http://www.electroluxgroup.com","gafa.com.ar","0.0","0.0"
"dbpedia_1016","Kaggle_674219","1.0","Colgate-Palmolive","colgate palmolive","http://www.colgatepalmolive.com","","1806.0","0.0"
"dbpedia_344","Kaggle_12053","1.0","Asiacell","asiacell","http://www.asiacell.com","asiacell.com","1999.0","1999.0"
"dbpedia_852","Kaggle_1733","1.0","Celestica","celestica","https://www.celestica.com/","celestica.com","1994.0","1994.0"
"dbpedia_4011","Kaggle_322574","1.0","StemCells, Inc.","stemcells, inc.","http://www.stemcellsinc.com/","stemcellsinc.com","0.0","1992.0"
"dbpedia_1975","Kaggle_71892","1.0","Hitachi Zosen Corporation","hitachi zosen corporation","http://www.hitachizosen.co.jp/","hitachizosen.co.jp","1881.0","0.0"
"dbpedia_3572","Kaggle_28012","1.0","Restaurant Brands International","restaurant brands international","https://www.rbi.com","rbi.com","2014.0","2014.0"
"dbpedia_2362","Kaggle_174634","1.0","KYB Corporation","kyb corporation","https://www.kyb.com","kyb.co.jp","1919.0","1919.0"
"dbpedia_902","Kaggle_26935","1.0","China CITIC Bank","china citic bank","http://www.citicbank.com/","","1987.0","1987.0"
"dbpedia_1968","Kaggle_6054869","1.0","HireRight","hireright","http://www.hireright.com/","","1995.0","0.0"
"dbpedia_2914","Kaggle_962597","1.0","Muji","muji","http://www.muji.net/","muji.com.cn","1980.0","0.0"
